jornal	pagina	data	url	pdf_name	txt_name
1	49	2007-05-10	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=49&data=10/05/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=49&data=10%2F05%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=49&data=10%2F05%2F2007&captchafield=firistAccess.txt
2	13	2007-05-16	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=13&data=16/05/2007&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=13&data=16%2F05%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=13&data=16%2F05%2F2007&captchafield=firistAccess.txt
2	25	2007-05-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=25&data=28/05/2007&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=25&data=28%2F05%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=25&data=28%2F05%2F2007&captchafield=firistAccess.txt
2	32	2007-05-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=32&data=11/05/2007&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=32&data=11%2F05%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=32&data=11%2F05%2F2007&captchafield=firistAccess.txt
2	4	2007-05-09	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=09/05/2007&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=09%2F05%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=09%2F05%2F2007&captchafield=firistAccess.txt
3	3	2007-05-07	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=3&data=07/05/2007&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=3&data=07%2F05%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=3&data=07%2F05%2F2007&captchafield=firistAccess.txt
3	3	2007-05-08	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=3&data=08/05/2007&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=3&data=08%2F05%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=3&data=08%2F05%2F2007&captchafield=firistAccess.txt
6	43	2007-05-10	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=6&pagina=43&data=10/05/2007&captchafield=firistAccess	INPDFViewer?jornal=6&pagina=43&data=10%2F05%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=6&pagina=43&data=10%2F05%2F2007&captchafield=firistAccess.txt
1	39	2007-04-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=39&data=18/04/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=39&data=18%2F04%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=39&data=18%2F04%2F2007&captchafield=firistAccess.txt
1	40	2007-04-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=40&data=18/04/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=40&data=18%2F04%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=40&data=18%2F04%2F2007&captchafield=firistAccess.txt
1	41	2007-04-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=41&data=18/04/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=41&data=18%2F04%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=41&data=18%2F04%2F2007&captchafield=firistAccess.txt
1	76	2007-04-13	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=76&data=13/04/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=76&data=13%2F04%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=76&data=13%2F04%2F2007&captchafield=firistAccess.txt
2	22	2007-04-20	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=22&data=20/04/2007&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=22&data=20%2F04%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=22&data=20%2F04%2F2007&captchafield=firistAccess.txt
2	33	2007-04-27	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=33&data=27/04/2007&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=33&data=27%2F04%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=33&data=27%2F04%2F2007&captchafield=firistAccess.txt
2	3	2007-04-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=18/04/2007&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=18%2F04%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=18%2F04%2F2007&captchafield=firistAccess.txt
2	4	2007-05-04	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=04/05/2007&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=04%2F05%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=04%2F05%2F2007&captchafield=firistAccess.txt
2	4	2007-04-12	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=12/04/2007&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=12%2F04%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=12%2F04%2F2007&captchafield=firistAccess.txt
3	1	2007-05-03	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=1&data=03/05/2007&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=1&data=03%2F05%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=1&data=03%2F05%2F2007&captchafield=firistAccess.txt
1	135	2007-03-27	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=135&data=27/03/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=135&data=27%2F03%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=135&data=27%2F03%2F2007&captchafield=firistAccess.txt
1	37	2007-03-15	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=37&data=15/03/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=37&data=15%2F03%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=37&data=15%2F03%2F2007&captchafield=firistAccess.txt
1	38	2007-03-15	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=38&data=15/03/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=38&data=15%2F03%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=38&data=15%2F03%2F2007&captchafield=firistAccess.txt
1	75	2007-03-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=75&data=22/03/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=75&data=22%2F03%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=75&data=22%2F03%2F2007&captchafield=firistAccess.txt
1	95	2007-03-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=95&data=23/03/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=95&data=23%2F03%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=95&data=23%2F03%2F2007&captchafield=firistAccess.txt
1	96	2007-03-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=96&data=23/03/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=96&data=23%2F03%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=96&data=23%2F03%2F2007&captchafield=firistAccess.txt
1	97	2007-03-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=97&data=23/03/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=97&data=23%2F03%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=97&data=23%2F03%2F2007&captchafield=firistAccess.txt
2	19	2007-03-16	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=19&data=16/03/2007&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=19&data=16%2F03%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=19&data=16%2F03%2F2007&captchafield=firistAccess.txt
2	3	2007-03-16	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=16/03/2007&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=16%2F03%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=16%2F03%2F2007&captchafield=firistAccess.txt
2	9	2007-03-21	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=9&data=21/03/2007&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=9&data=21%2F03%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=9&data=21%2F03%2F2007&captchafield=firistAccess.txt
1	151	2007-11-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=151&data=28/11/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=151&data=28%2F11%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=151&data=28%2F11%2F2007&captchafield=firistAccess.txt
1	153	2007-11-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=153&data=28/11/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=153&data=28%2F11%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=153&data=28%2F11%2F2007&captchafield=firistAccess.txt
1	41	2007-11-09	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=41&data=09/11/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=41&data=09%2F11%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=41&data=09%2F11%2F2007&captchafield=firistAccess.txt
1	42	2007-11-09	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=42&data=09/11/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=42&data=09%2F11%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=42&data=09%2F11%2F2007&captchafield=firistAccess.txt
1	43	2007-11-09	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=43&data=09/11/2007&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=43&data=09%2F11%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=43&data=09%2F11%2F2007&captchafield=firistAccess.txt
3	138	2007-11-14	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=138&data=14/11/2007&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=138&data=14%2F11%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=138&data=14%2F11%2F2007&captchafield=firistAccess.txt
3	13	2007-12-04	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=13&data=04/12/2007&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=13&data=04%2F12%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=13&data=04%2F12%2F2007&captchafield=firistAccess.txt
3	13	2007-11-29	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=13&data=29/11/2007&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=13&data=29%2F11%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=13&data=29%2F11%2F2007&captchafield=firistAccess.txt
3	2	2007-12-03	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=2&data=03/12/2007&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=2&data=03%2F12%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=2&data=03%2F12%2F2007&captchafield=firistAccess.txt
3	5	2007-12-07	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=5&data=07/12/2007&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=5&data=07%2F12%2F2007&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=5&data=07%2F12%2F2007&captchafield=firistAccess.txt
2	10	1995-12-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=10&data=18/12/1995&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=10&data=18%2F12%2F1995&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=10&data=18%2F12%2F1995&captchafield=firistAccess.txt
2	11	1995-12-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=11&data=18/12/1995&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=11&data=18%2F12%2F1995&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=11&data=18%2F12%2F1995&captchafield=firistAccess.txt
3	116	1995-01-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=116&data=11/01/1995&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=116&data=11%2F01%2F1995&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=116&data=11%2F01%2F1995&captchafield=firistAccess.txt
3	89	1995-12-14	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=89&data=14/12/1995&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=89&data=14%2F12%2F1995&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=89&data=14%2F12%2F1995&captchafield=firistAccess.txt
2	57	2014-03-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=57&data=26/03/2014&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=57&data=26%2F03%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=57&data=26%2F03%2F2014&captchafield=firistAccess.txt
2	65	2014-03-31	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=65&data=31/03/2014&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=65&data=31%2F03%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=65&data=31%2F03%2F2014&captchafield=firistAccess.txt
2	6	2014-03-27	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=6&data=27/03/2014&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=6&data=27%2F03%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=6&data=27%2F03%2F2014&captchafield=firistAccess.txt
2	7	2014-04-01	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=7&data=01/04/2014&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=7&data=01%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=7&data=01%2F04%2F2014&captchafield=firistAccess.txt
3	10	2014-04-04	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=10&data=04/04/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=10&data=04%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=10&data=04%2F04%2F2014&captchafield=firistAccess.txt
3	11	2014-04-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=11&data=17/04/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=11&data=17%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=11&data=17%2F04%2F2014&captchafield=firistAccess.txt
3	12	2014-04-15	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=12&data=15/04/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=12&data=15%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=12&data=15%2F04%2F2014&captchafield=firistAccess.txt
3	1	2014-04-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=1&data=17/04/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=1&data=17%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=1&data=17%2F04%2F2014&captchafield=firistAccess.txt
3	215	2014-03-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=215&data=28/03/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=215&data=28%2F03%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=215&data=28%2F03%2F2014&captchafield=firistAccess.txt
3	2	2014-04-07	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=2&data=07/04/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=2&data=07%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=2&data=07%2F04%2F2014&captchafield=firistAccess.txt
3	12	2014-07-03	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=12&data=03/07/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=12&data=03%2F07%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=12&data=03%2F07%2F2014&captchafield=firistAccess.txt
3	14	2014-06-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=14&data=30/06/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=14&data=30%2F06%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=14&data=30%2F06%2F2014&captchafield=firistAccess.txt
3	154	2014-07-10	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=154&data=10/07/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=154&data=10%2F07%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=154&data=10%2F07%2F2014&captchafield=firistAccess.txt
3	158	2014-06-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=158&data=25/06/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=158&data=25%2F06%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=158&data=25%2F06%2F2014&captchafield=firistAccess.txt
3	165	2014-07-04	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=165&data=04/07/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=165&data=04%2F07%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=165&data=04%2F07%2F2014&captchafield=firistAccess.txt
3	186	2014-07-04	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=186&data=04/07/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=186&data=04%2F07%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=186&data=04%2F07%2F2014&captchafield=firistAccess.txt
3	1	2014-07-09	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=1&data=09/07/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=1&data=09%2F07%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=1&data=09%2F07%2F2014&captchafield=firistAccess.txt
3	68	2014-07-07	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=68&data=07/07/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=68&data=07%2F07%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=68&data=07%2F07%2F2014&captchafield=firistAccess.txt
3	7	2014-07-07	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=7&data=07/07/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=7&data=07%2F07%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=7&data=07%2F07%2F2014&captchafield=firistAccess.txt
3	99	2014-07-07	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=99&data=07/07/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=99&data=07%2F07%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=99&data=07%2F07%2F2014&captchafield=firistAccess.txt
2	3	2014-04-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=23/04/2014&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=23%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=23%2F04%2F2014&captchafield=firistAccess.txt
2	4	2014-05-06	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=06/05/2014&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=06%2F05%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=06%2F05%2F2014&captchafield=firistAccess.txt
2	4	2014-04-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=23/04/2014&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=23%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=23%2F04%2F2014&captchafield=firistAccess.txt
2	59	2014-04-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=59&data=17/04/2014&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=59&data=17%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=59&data=17%2F04%2F2014&captchafield=firistAccess.txt
2	6	2014-04-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=6&data=17/04/2014&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=6&data=17%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=6&data=17%2F04%2F2014&captchafield=firistAccess.txt
3	12	2014-04-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=12&data=25/04/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=12&data=25%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=12&data=25%2F04%2F2014&captchafield=firistAccess.txt
3	140	2014-04-24	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=140&data=24/04/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=140&data=24%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=140&data=24%2F04%2F2014&captchafield=firistAccess.txt
3	187	2014-04-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=187&data=30/04/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=187&data=30%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=187&data=30%2F04%2F2014&captchafield=firistAccess.txt
3	194	2014-05-09	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=194&data=09/05/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=194&data=09%2F05%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=194&data=09%2F05%2F2014&captchafield=firistAccess.txt
3	9	2014-04-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=9&data=23/04/2014&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=9&data=23%2F04%2F2014&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=9&data=23%2F04%2F2014&captchafield=firistAccess.txt
